Timestamp                       (process)[PID]    
2026-03-11 19:08:56.849661-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Brightness] Display 1 commitBrightness sdr: 164.064, headroom: -1, potential headroom: -1, ambient lux: 0, filtered ambient: 0, brightness limit: -1, indicator brightness: -1 low ambient strength: -1, high ambient strength: -1, contrast preservation: -1, contrast enhancer: -1 brightness ctl disabled -1, unlogged brightness transactions:0
2026-03-11 19:08:56.850859-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] timed out fence 101421358019992
2026-03-11 19:08:56.850859-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] timed out fence 101421358019988
2026-03-11 19:08:56.850859-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] timed out fence 101421358019963
2026-03-11 19:08:56.850873-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] failed to send rlfg reply: 10000003
2026-03-11 19:08:56.850875-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] failed to send rlfg reply: 10000003
2026-03-11 19:08:56.850876-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] failed to send rlfg reply: 10000003
2026-03-11 19:08:56.893114-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:API] NULL color space set on context (fa7d9f74)
2026-03-11 19:09:12.485740-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Render::Server callback delayed by 1.10s
2026-03-11 19:09:28.932350-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Cursor] Cursor disabled: failed set_cursor_surface
2026-03-11 19:12:14.734596-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Cursor] Cursor disabled: failed set_cursor_surface
2026-03-11 19:12:58.570187-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Cursor] Cursor disabled: failed set_cursor_surface
2026-03-11 19:13:14.741456-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Cursor] Cursor disabled: failed set_cursor_surface
2026-03-11 19:13:24.458300-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] timed out fence 101421358020150
2026-03-11 19:13:51.966067-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Display 2 setEnabled:0
2026-03-11 19:13:51.966070-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=2 seed=0 current_state=on target_state=on new_target_state=off
2026-03-11 19:13:51.966073-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::set_display_state display_id=2 current_state=on target_state=off
2026-03-11 19:13:51.966073-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=2 seed=0 current_state=on target_state=off result=queued
2026-03-11 19:13:51.991066-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::update_power_state display_id=2 current_power_state=0 target_power_state=1 new_target_power_state=0 sync=0 raw_power_state=0 power_assertions=0
2026-03-11 19:13:51.991543-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 set power state 0
2026-03-11 19:13:51.991848-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::complete_display_state_transition display_id=2, current_state=off
2026-03-11 19:13:51.994466-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Display 137 setEnabled:1
2026-03-11 19:13:51.994468-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=137 seed=0 current_state=off target_state=off new_target_state=on
2026-03-11 19:13:51.994469-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] VirtualDisplay::set_display_state display_id=137 current_state=off target_state=on
2026-03-11 19:13:51.994469-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=137 seed=0 current_state=off target_state=on result=queued
2026-03-11 19:13:51.994470-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] VirtualDisplay::complete_display_state_transition display_id=137, current_state=on
2026-03-11 19:13:52.366759-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Brightness] Display 1 commitBrightness sdr: 0, headroom: 1, potential headroom: 2, ambient lux: 0, filtered ambient: 0, brightness limit: 525, indicator brightness: -1 low ambient strength: -1, high ambient strength: -1, contrast preservation: 0, contrast enhancer: -1 brightness ctl disabled -1, unlogged brightness transactions:0
2026-03-11 19:13:52.721529-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Display 2 setEnabled:1
2026-03-11 19:13:52.721530-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=2 seed=0 current_state=off target_state=off new_target_state=on
2026-03-11 19:13:52.721913-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::update_power_state display_id=2 current_power_state=0 target_power_state=0 new_target_power_state=1 sync=0 raw_power_state=1 power_assertions=0
2026-03-11 19:13:52.722270-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 set power state 1
2026-03-11 19:13:52.722829-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 uuid cleared
2026-03-11 19:13:52.722838-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 uuid set
2026-03-11 19:13:52.735368-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 hot plug 1
2026-03-11 19:13:52.735616-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 hotplug-state 1 updating digital modes: color 0x79d079d10; timing 0x79d079680
2026-03-11 19:13:52.735637-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 41 timing modes, 8 color modes
2026-03-11 19:13:52.736236-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 current mode (2048 x 1152) [32 77], preferred mode (2048 x 1152) [32 77]
2026-03-11 19:13:52.759706-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] set digital mode [77 32] 2048x1152 59hz YCbCr444_10bit
2026-03-11 19:13:52.759866-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 1 posting brightness notification
2026-03-11 19:13:52.760790-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 posting brightness notification
2026-03-11 19:13:52.760986-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 EDR scaling applied in GP: 1
2026-03-11 19:13:52.761005-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::set_display_state display_id=2 current_state=off target_state=on
2026-03-11 19:13:52.761005-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=2 seed=0 current_state=off target_state=on result=queued
2026-03-11 19:13:52.761010-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::update_power_state display_id=2 current_power_state=0 target_power_state=1 new_target_power_state=1 sync=0 raw_power_state=1 power_assertions=0
2026-03-11 19:13:52.761010-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::complete_display_state_transition display_id=2, current_state=on
2026-03-11 19:13:52.766339-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 uuid cleared
2026-03-11 19:13:52.766347-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 uuid set
2026-03-11 19:13:52.776274-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Display 137 setEnabled:0
2026-03-11 19:13:52.776275-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=137 seed=0 current_state=on target_state=on new_target_state=off
2026-03-11 19:13:52.776289-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] VirtualDisplay::set_display_state display_id=137 current_state=on target_state=off
2026-03-11 19:13:52.776289-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=137 seed=0 current_state=on target_state=off result=queued
2026-03-11 19:13:52.776309-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] VirtualDisplay::complete_display_state_transition display_id=137, current_state=off
2026-03-11 19:13:52.778339-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 hotplug-state 1 updating digital modes: color 0x79d6fb660; timing 0x79d6facd0
2026-03-11 19:13:52.778356-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 41 timing modes, 8 color modes
2026-03-11 19:13:52.778925-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 current mode (2048 x 1152) [32 77], preferred mode (2048 x 1152) [32 77]
2026-03-11 19:13:52.780977-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] set digital mode [77 32] 2048x1152 59hz YCbCr444_10bit
2026-03-11 19:13:52.781114-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 1 posting brightness notification
2026-03-11 19:13:52.781115-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 posting brightness notification
2026-03-11 19:13:52.781131-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 EDR scaling applied in GP: 1
2026-03-11 19:13:53.127594-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Display 2 setEnabled:1
2026-03-11 19:13:53.127594-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=2 seed=0 current_state=on target_state=on new_target_state=on
2026-03-11 19:13:53.127611-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::update_power_state display_id=2 current_power_state=0 target_power_state=1 new_target_power_state=1 sync=0 raw_power_state=1 power_assertions=0
2026-03-11 19:13:53.127611-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::update_power_state display_id=2 current_power_state=0 target_power_state=1 new_target_power_state=1 sync=0 raw_power_state=1 power_assertions=0
2026-03-11 19:13:53.127611-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=2 seed=0 current_state=on target_state=on result=completed
2026-03-11 19:13:53.249306-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Brightness] Display 1 commitBrightness sdr: 164.064, headroom: 1, potential headroom: 2, ambient lux: 0, filtered ambient: 0, brightness limit: 525, indicator brightness: -1 low ambient strength: -1, high ambient strength: -1, contrast preservation: 0, contrast enhancer: -1 brightness ctl disabled -1, unlogged brightness transactions:0
2026-03-11 19:13:53.556209-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Display 2 setEnabled:0
2026-03-11 19:13:53.556210-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=2 seed=0 current_state=on target_state=on new_target_state=off
2026-03-11 19:13:53.556213-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::set_display_state display_id=2 current_state=on target_state=off
2026-03-11 19:13:53.556214-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=2 seed=0 current_state=on target_state=off result=queued
2026-03-11 19:13:53.588784-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::update_power_state display_id=2 current_power_state=0 target_power_state=1 new_target_power_state=0 sync=0 raw_power_state=0 power_assertions=0
2026-03-11 19:13:53.589268-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 set power state 0
2026-03-11 19:13:53.589693-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::complete_display_state_transition display_id=2, current_state=off
2026-03-11 19:13:53.591207-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Display 138 setEnabled:1
2026-03-11 19:13:53.591208-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=138 seed=0 current_state=off target_state=off new_target_state=on
2026-03-11 19:13:53.591209-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] VirtualDisplay::set_display_state display_id=138 current_state=off target_state=on
2026-03-11 19:13:53.591210-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=138 seed=0 current_state=off target_state=on result=queued
2026-03-11 19:13:53.591210-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] VirtualDisplay::complete_display_state_transition display_id=138, current_state=on
2026-03-11 19:13:53.818244-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] timed out fence 101421358020305
2026-03-11 19:13:53.934409-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Brightness] Display 1 commitBrightness sdr: 0, headroom: 1, potential headroom: 2, ambient lux: 0, filtered ambient: 0, brightness limit: 525, indicator brightness: -1 low ambient strength: -1, high ambient strength: -1, contrast preservation: 0, contrast enhancer: -1 brightness ctl disabled -1, unlogged brightness transactions:0
2026-03-11 19:13:54.875452-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Display 2 setEnabled:1
2026-03-11 19:13:54.875453-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=2 seed=0 current_state=off target_state=off new_target_state=on
2026-03-11 19:13:54.875760-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::update_power_state display_id=2 current_power_state=0 target_power_state=0 new_target_power_state=1 sync=0 raw_power_state=1 power_assertions=0
2026-03-11 19:13:54.876109-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 set power state 1
2026-03-11 19:13:54.876688-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 uuid cleared
2026-03-11 19:13:54.876716-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 uuid set
2026-03-11 19:13:54.887258-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 hotplug-state 1 updating digital modes: color 0x7889f58c0; timing 0x7889f7bd0
2026-03-11 19:13:54.887278-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 41 timing modes, 8 color modes
2026-03-11 19:13:54.887934-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 current mode (2048 x 1152) [32 77], preferred mode (2048 x 1152) [32 77]
2026-03-11 19:13:54.889537-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 hot plug 1
2026-03-11 19:13:54.891353-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] set digital mode [77 32] 2048x1152 59hz YCbCr444_10bit
2026-03-11 19:13:54.891438-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 1 posting brightness notification
2026-03-11 19:13:54.891444-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 posting brightness notification
2026-03-11 19:13:54.891467-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 EDR scaling applied in GP: 1
2026-03-11 19:13:54.891482-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::set_display_state display_id=2 current_state=off target_state=on
2026-03-11 19:13:54.891483-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=2 seed=0 current_state=off target_state=on result=queued
2026-03-11 19:13:54.891487-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::update_power_state display_id=2 current_power_state=0 target_power_state=1 new_target_power_state=1 sync=0 raw_power_state=1 power_assertions=0
2026-03-11 19:13:54.891487-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::complete_display_state_transition display_id=2, current_state=on
2026-03-11 19:13:54.893194-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 uuid cleared
2026-03-11 19:13:54.893208-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 uuid set
2026-03-11 19:13:54.901748-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Display 138 setEnabled:0
2026-03-11 19:13:54.901749-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=138 seed=0 current_state=on target_state=on new_target_state=off
2026-03-11 19:13:54.901760-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] VirtualDisplay::set_display_state display_id=138 current_state=on target_state=off
2026-03-11 19:13:54.901761-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=138 seed=0 current_state=on target_state=off result=queued
2026-03-11 19:13:54.901771-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] VirtualDisplay::complete_display_state_transition display_id=138, current_state=off
2026-03-11 19:13:54.903468-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 hotplug-state 1 updating digital modes: color 0x787e9b930; timing 0x787e9b090
2026-03-11 19:13:54.903482-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 41 timing modes, 8 color modes
2026-03-11 19:13:54.904018-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 current mode (2048 x 1152) [32 77], preferred mode (2048 x 1152) [32 77]
2026-03-11 19:13:54.914428-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] set digital mode [77 32] 2048x1152 59hz YCbCr444_10bit
2026-03-11 19:13:54.914487-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 1 posting brightness notification
2026-03-11 19:13:54.914488-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 posting brightness notification
2026-03-11 19:13:54.914521-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:WindowServer] Display 2 EDR scaling applied in GP: 1
2026-03-11 19:13:54.974051-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:API] NULL color space set on context (725185e1)
2026-03-11 19:13:55.242454-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Display 2 setEnabled:1
2026-03-11 19:13:55.242455-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=2 seed=0 current_state=on target_state=on new_target_state=on
2026-03-11 19:13:55.242469-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::update_power_state display_id=2 current_power_state=0 target_power_state=1 new_target_power_state=1 sync=0 raw_power_state=1 power_assertions=0
2026-03-11 19:13:55.242469-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] IOMFBDisplay::update_power_state display_id=2 current_power_state=0 target_power_state=1 new_target_power_state=1 sync=0 raw_power_state=1 power_assertions=0
2026-03-11 19:13:55.242470-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:DisplayState] Server::set_display_state display_id=2 seed=0 current_state=on target_state=on result=completed
2026-03-11 19:13:55.336469-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Brightness] Display 1 commitBrightness sdr: 164.064, headroom: 1, potential headroom: 2, ambient lux: 0, filtered ambient: 0, brightness limit: 525, indicator brightness: -1 low ambient strength: -1, high ambient strength: -1, contrast preservation: 0, contrast enhancer: -1 brightness ctl disabled -1, unlogged brightness transactions:0
2026-03-11 19:13:56.143717-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] timed out fence 101421358020433
2026-03-11 19:13:59.977262-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002d0)
2026-03-11 19:13:59.977334-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000003d3)
2026-03-11 19:13:59.977360-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000035f)
2026-03-11 19:13:59.978496-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002ac)
2026-03-11 19:13:59.978538-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002af)
2026-03-11 19:13:59.978574-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002a7)
2026-03-11 19:13:59.978599-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002a6)
2026-03-11 19:13:59.978630-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000027e)
2026-03-11 19:13:59.978655-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002cf)
2026-03-11 19:13:59.978690-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002b1)
2026-03-11 19:13:59.978719-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000269)
2026-03-11 19:13:59.996279-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000003dc)
2026-03-11 19:13:59.996319-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000400)
2026-03-11 19:13:59.996343-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000003d8)
2026-03-11 19:13:59.996366-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000003dd)
2026-03-11 19:13:59.996388-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000003ed)
2026-03-11 19:13:59.996427-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000403)
2026-03-11 19:13:59.996449-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000003fd)
2026-03-11 19:13:59.996475-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000003d5)
2026-03-11 19:14:00.006549-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000495)
2026-03-11 19:14:00.006592-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000485)
2026-03-11 19:14:00.006614-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000048a)
2026-03-11 19:14:00.006632-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000493)
2026-03-11 19:14:00.006653-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000004a5)
2026-03-11 19:14:00.006672-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000489)
2026-03-11 19:14:00.006692-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000049b)
2026-03-11 19:14:00.006710-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000004a8)
2026-03-11 19:14:00.006730-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x00000486)
2026-03-11 19:14:00.006748-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000049c)
2026-03-11 19:14:00.006769-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000049f)
2026-03-11 19:14:00.006786-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000004a7)
2026-03-11 19:14:00.006813-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000044b)
2026-03-11 19:14:00.006832-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002c9)
2026-03-11 19:14:00.006860-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000047e)
2026-03-11 19:14:08.919651-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002d0)
2026-03-11 19:14:08.919695-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000003d3)
2026-03-11 19:14:08.919730-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000035f)
2026-03-11 19:14:08.922349-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002ac)
2026-03-11 19:14:08.922375-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002af)
2026-03-11 19:14:08.922393-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002a7)
2026-03-11 19:14:08.922412-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002a6)
2026-03-11 19:14:08.922435-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x0000027e)
2026-03-11 19:14:08.922459-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] Received purged IOSurface ID (0x000002cf)
